sol,latitude_crism,longitude_crism,elevation
2611,-4.734106937,137.381420309,-4113.389
2611,-4.734106918,137.38140513,-4113.241
2611,-4.734107296,137.381392725,-4113.107
2611,-4.734108374,137.381377311,-4112.946
2611,-4.73410954,137.381361322,-4112.758
2611,-4.734110818,137.381345739,-4112.579
2611,-4.734112473,137.381326404,-4112.327
2611,-4.734112969,137.381320471,-4112.247
2611,-4.734112886,137.381320881,-4112.258
2611,-4.73411298,137.381321826,-4112.241
2611,-4.73410583,137.381307825,-4112.099
2611,-4.73409895,137.381293699,-4111.955
2611,-4.734093062,137.381282462,-4111.863
2611,-4.734082635,137.381264692,-4111.754
2611,-4.734081084,137.381261998,-4111.734
2611,-4.734072984,137.381248071,-4111.656
2611,-4.734067053,137.381237315,-4111.588
2611,-4.734061805,137.381226178,-4111.507
2611,-4.734054835,137.381209517,-4111.37
2611,-4.734054979,137.381209885,-4111.364
2611,-4.734054792,137.381210315,-4111.364
2611,-4.734058067,137.381196348,-4111.188
2611,-4.734061586,137.381181006,-4111.008
2611,-4.734065181,137.381165418,-4110.841
2611,-4.734069001,137.38114999,-4110.63
2611,-4.734072587,137.381134743,-4110.388
2611,-4.734075975,137.381120726,-4110.14
2611,-4.734079385,137.381106115,-4109.881
2611,-4.734082962,137.381091211,-4109.654
2611,-4.734083286,137.381090116,-4109.638
2611,-4.734080642,137.381102083,-4109.81
2611,-4.734077257,137.381121627,-4110.134
2611,-4.734073921,137.381140362,-4110.445
2611,-4.734070366,137.381159825,-4110.72
2613,-4.73407711,137.381142018,-4110.497
2613,-4.734084602,137.381131183,-4110.3
2613,-4.734084602,137.381131183,-4110.3
2613,-4.734084602,137.381131183,-4110.3
2613,-4.734077191,137.381123042,-4110.235
2613,-4.734066758,137.381111835,-4110.161
2613,-4.734056416,137.381100251,-4110.114
2613,-4.734046133,137.38108902,-4110.094
2613,-4.734025584,137.38106641,-4110.072
2613,-4.734017664,137.381057113,-4110.074
2613,-4.734005531,137.381041931,-4110.097
2613,-4.734005364,137.38104277,-4110.108
2613,-4.734005167,137.381042897,-4110.11
2613,-4.734005162,137.381042782,-4110.106
2613,-4.734005139,137.38104287,-4110.106
2613,-4.734005069,137.381042968,-4110.111
2613,-4.734013664,137.381031675,-4109.964
2613,-4.734022904,137.381019727,-4109.812
2613,-4.734029756,137.381010439,-4109.718
2613,-4.734040798,137.380993999,-4109.592
2613,-4.734043322,137.380990275,-4109.56
2616,-4.734063202,137.380987994,-4109.482
2616,-4.734071751,137.380974625,-4109.416
2616,-4.734081232,137.380960871,-4109.373
2616,-4.734090521,137.380947715,-4109.336
2616,-4.734099532,137.380934986,-4109.318
2616,-4.734109175,137.38092133,-4109.312
2616,-4.734109397,137.380920882,-4109.31
2616,-4.734124255,137.380905157,-4109.364
2616,-4.734128892,137.380900034,-4109.382
2616,-4.734129336,137.380899723,-4109.388
2616,-4.734142701,137.3808912,-4109.443
2616,-4.734157098,137.380881475,-4109.482
2616,-4.734170279,137.380872728,-4109.516
2616,-4.734184449,137.380863542,-4109.507
2616,-4.734197852,137.380854885,-4109.491
2616,-4.734208261,137.380847816,-4109.505
2616,-4.734221584,137.380837925,-4109.523
2616,-4.734234874,137.380827806,-4109.554
2616,-4.734247767,137.380818318,-4109.588
2616,-4.734258172,137.380810854,-4109.597
2616,-4.734271681,137.380802079,-4109.579
2616,-4.734285168,137.380793372,-4109.549
2616,-4.734295401,137.380786317,-4109.529
2616,-4.734308738,137.380776434,-4109.488
2616,-4.73432153,137.380766825,-4109.448
2616,-4.734321284,137.380767207,-4109.447
2616,-4.73433523,137.380758351,-4109.391
2616,-4.734334042,137.380758835,-4109.424
2616,-4.734319994,137.380744748,-4109.48
2616,-4.734316148,137.380740948,-4109.492
2616,-4.734303975,137.380728864,-4109.541
2616,-4.734295412,137.380719986,-4109.544
2616,-4.734284737,137.380707799,-4109.559
2616,-4.73427399,137.380695929,-4109.566
2616,-4.73427381,137.380695743,-4109.55
2616,-4.734256181,137.380684209,-4109.586
2616,-4.734254964,137.380683314,-4109.59
2618,-4.734254585,137.380683854,-4109.585
2618,-4.734254553,137.380684484,-4109.593
2618,-4.734268401,137.380677313,-4109.535
2618,-4.734282748,137.380670021,-4109.518
2618,-4.734298116,137.380662398,-4109.521
2618,-4.734313052,137.380654797,-4109.515
2618,-4.734327535,137.380647308,-4109.504
2618,-4.734341901,137.380639965,-4109.49
2618,-4.734357041,137.380632378,-4109.49
2618,-4.734372341,137.380624608,-4109.503
2618,-4.734386837,137.380617229,-4109.48
2618,-4.73440096,137.380609985,-4109.425
2618,-4.734415167,137.380602585,-4109.374
2618,-4.734429637,137.380595117,-4109.337
2618,-4.734444085,137.380587413,-4109.322
2618,-4.734459309,137.380579249,-4109.289
2618,-4.73446999,137.380573099,-4109.244
2618,-4.734483848,137.380564623,-4109.183
2618,-4.734498038,137.380556195,-4109.104
2618,-4.73451242,137.380547821,-4109.032
2618,-4.734525174,137.380540239,-4108.976
2618,-4.734524827,137.380540197,-4108.97
2618,-4.734536072,137.380528347,-4108.89
2618,-4.734547812,137.380515806,-4108.813
2618,-4.734558568,137.380504307,-4108.742
2618,-4.734570284,137.380491993,-4108.663
2618,-4.73458146,137.38048018,-4108.577
2618,-4.734582321,137.380479264,-4108.57
2633,-4.734593337,137.380466027,-4108.533
2633,-4.734602947,137.380451898,-4108.466
2633,-4.73461085,137.380436663,-4108.39
2633,-4.734616944,137.380421698,-4108.306
2633,-4.734617692,137.380419448,-4108.299
2633,-4.734622471,137.380404232,-4108.237
2633,-4.734627105,137.380389096,-4108.18
2633,-4.734630905,137.380377638,-4108.133
2633,-4.734636286,137.380362926,-4108.033
2633,-4.734639888,137.380353868,-4107.982
2633,-4.734642498,137.380348373,-4107.916
2633,-4.734648217,137.380337859,-4107.813
2633,-4.73465524,137.380325278,-4107.643
2633,-4.734662449,137.380312487,-4107.479
2633,-4.734663191,137.38031098,-4107.459
2633,-4.734669259,137.380300634,-4107.349
2633,-4.734678076,137.380286982,-4107.192
2633,-4.734688966,137.380270067,-4106.932
2633,-4.734690517,137.380267638,-4106.902
2633,-4.734700169,137.3802523,-4106.59
2633,-4.734707271,137.380240747,-4106.349
2633,-4.734705658,137.380242638,-4106.402
2633,-4.734704971,137.38024338,-4106.4
2639,-4.734704971,137.38024338,-4106.4
2639,-4.734704971,137.38024338,-4106.4
2639,-4.734705137,137.380243492,-4106.39
2639,-4.734705178,137.380243389,-4106.391
2639,-4.73470438,137.380244797,-4106.37
2643,-4.734696942,137.380254517,-4106.605
2643,-4.734687496,137.380267694,-4106.911
2643,-4.73467793,137.380281085,-4107.169
2643,-4.73466791,137.380294856,-4107.371
2643,-4.734658291,137.380308352,-4107.556
2643,-4.734649217,137.380321282,-4107.764
2643,-4.734640136,137.38033418,-4107.977
2643,-4.734630715,137.380347711,-4108.177
2643,-4.734621561,137.380360737,-4108.346
2643,-4.734611904,137.380374358,-4108.472
2643,-4.734602804,137.380387682,-4108.564
2643,-4.734593478,137.380401467,-4108.673
2643,-4.734586417,137.380411454,-4108.769
2643,-4.73457673,137.380424196,-4108.88
2643,-4.734566279,137.380437721,-4108.995
2643,-4.734555975,137.380451164,-4109.075
2643,-4.734546024,137.380463953,-4109.119
2643,-4.734535391,137.380477666,-4109.153
2643,-4.734525255,137.380490804,-4109.194
2643,-4.734515365,137.380503614,-4109.213
2643,-4.734504929,137.380517024,-4109.244
2643,-4.734495335,137.380529493,-4109.298
2643,-4.734484765,137.38054321,-4109.389
2643,-4.734475214,137.380555395,-4109.467
2643,-4.73446458,137.38056896,-4109.505
2643,-4.734454479,137.380581738,-4109.501
2643,-4.734444367,137.380594451,-4109.518
2643,-4.734434041,137.380607583,-4109.501
2643,-4.734424068,137.380620034,-4109.493
2643,-4.734413786,137.380632773,-4109.522
2643,-4.734403261,137.380645563,-4109.528
2643,-4.734392754,137.38065833,-4109.533
2643,-4.734384462,137.380668932,-4109.52
2643,-4.734375056,137.380682063,-4109.494
2643,-4.734365576,137.380695147,-4109.495
2643,-4.734356084,137.380708085,-4109.489
2643,-4.734345963,137.380721894,-4109.476
2643,-4.734336271,137.380734865,-4109.449
2643,-4.734326707,137.380747736,-4109.458
2643,-4.734316919,137.380761021,-4109.468
2643,-4.734309118,137.380771498,-4109.459
2643,-4.734308581,137.380772234,-4109.453
2643,-4.734307913,137.380772449,-4109.435
2643,-4.734307737,137.380772585,-4109.432
2643,-4.734317713,137.380789767,-4109.38
2643,-4.73432816,137.38080705,-4109.296
2643,-4.7343379,137.380823442,-4109.26
2645,-4.734337641,137.380823427,-4109.272
2645,-4.734350711,137.380835096,-4109.262
2645,-4.734364165,137.380846563,-4109.266
2645,-4.734375693,137.380856407,-4109.225
2645,-4.734388204,137.380866824,-4109.21
2645,-4.734400622,137.380877217,-4109.242
2645,-4.734409995,137.380885422,-4109.275
2645,-4.734425078,137.380900515,-4109.354
2645,-4.734424323,137.380900316,-4109.364
2645,-4.734424346,137.380900361,-4109.348
2645,-4.734424279,137.380900431,-4109.347
2645,-4.734424329,137.38090053,-4109.356
2645,-4.734440371,137.380893848,-4109.371
2645,-4.734455564,137.380887692,-4109.382
2645,-4.734470732,137.380881558,-4109.373
2645,-4.734485892,137.380875586,-4109.355
2645,-4.734501481,137.380869426,-4109.36
2645,-4.734517026,137.380863412,-4109.382
2645,-4.734531819,137.380857616,-4109.406
2645,-4.73454705,137.380851623,-4109.454
2645,-4.734562335,137.380845634,-4109.468
2645,-4.73457744,137.380839385,-4109.498
2645,-4.734593054,137.380833153,-4109.545
2645,-4.734610734,137.380825951,-4109.568
2645,-4.734618649,137.380822058,-4109.565
2645,-4.734624783,137.380818701,-4109.553
2645,-4.734639342,137.380809279,-4109.529
2645,-4.734652831,137.380800449,-4109.52
2645,-4.734663538,137.380792997,-4109.519
2645,-4.734677829,137.380782113,-4109.531
2645,-4.734690989,137.380772007,-4109.527
2645,-4.734704515,137.380761388,-4109.527
2645,-4.734717593,137.380751233,-4109.524
2645,-4.734730531,137.380741291,-4109.511
2645,-4.734745055,137.380730096,-4109.49
2654,-4.734761173,137.380717432,-4109.484
2654,-4.734767866,137.380712197,-4109.473
2654,-4.734767654,137.380712621,-4109.478
2654,-4.734767371,137.380712638,-4109.482
2654,-4.734767338,137.380712584,-4109.474
2654,-4.734784669,137.380713889,-4109.556
2654,-4.734801229,137.380714982,-4109.638
2654,-4.734817679,137.380715983,-4109.697
2654,-4.734833918,137.380717003,-4109.763
2654,-4.734850487,137.380717939,-4109.842
2654,-4.734867437,137.38071903,-4109.924
2654,-4.734884202,137.380720093,-4109.976
2654,-4.734899892,137.380720952,-4110.026
2654,-4.734916906,137.380721957,-4110.079
2654,-4.734934,137.38072303,-4110.134
2654,-4.734950346,137.380724064,-4110.166
2654,-4.734967159,137.380724932,-4110.19
2654,-4.734984131,137.380725982,-4110.198
2654,-4.735000367,137.380726923,-4110.196
2654,-4.73501668,137.380727815,-4110.197
2654,-4.735030143,137.380728159,-4110.195
2654,-4.735046744,137.38072795,-4110.191
2654,-4.735063291,137.380727658,-4110.155
2654,-4.735079416,137.380727526,-4110.099
2654,-4.735095833,137.380727154,-4110.04
2654,-4.735108343,137.380727144,-4109.977
2654,-4.735124374,137.380727862,-4109.906
2654,-4.735136083,137.380728163,-4109.849
2654,-4.735152485,137.380728146,-4109.789
2654,-4.735173049,137.380728236,-4109.759
2654,-4.735179885,137.380728245,-4109.748
2654,-4.735179909,137.380727914,-4109.757
2654,-4.735196296,137.380724211,-4109.727
2654,-4.735211925,137.380720491,-4109.701
2654,-4.735227747,137.380716797,-4109.65
2654,-4.735243784,137.380712951,-4109.583
2654,-4.735259777,137.380709167,-4109.498
2654,-4.735275789,137.380705483,-4109.405
2654,-4.735290844,137.380702096,-4109.315
2654,-4.735290655,137.38070158,-4109.315
2654,-4.735304763,137.380693106,-4109.26
2654,-4.735322422,137.380682453,-4109.174
2654,-4.73532804,137.380678997,-4109.142
2654,-4.735342024,137.380670429,-4109.051
2654,-4.735355327,137.380662144,-4108.975
2654,-4.735368784,137.380653948,-4108.884
2654,-4.735383054,137.380645474,-4108.825
2654,-4.7354,137.380635595,-4108.743
2654,-4.735400951,137.380635047,-4108.74
2657,-4.735400951,137.380635047,-4108.74
2657,-4.735430736,137.380628104,-4108.529
2657,-4.735459312,137.380621831,-4108.421
2657,-4.735489162,137.380615127,-4108.218
2657,-4.735517991,137.380608573,-4108.036
2657,-4.735575853,137.380595095,-4107.539
2657,-4.735605087,137.380588323,-4107.232
2657,-4.735633657,137.380581845,-4106.926
2657,-4.735662825,137.380575328,-4106.637
2657,-4.735702006,137.380567079,-4106.333
2657,-4.735700378,137.380567455,-4106.337
2657,-4.735714166,137.380560067,-4106.258
2657,-4.735728164,137.380553019,-4106.201
2657,-4.735742915,137.380545914,-4106.153
2657,-4.735757291,137.380539028,-4106.122
2657,-4.73576839,137.380533627,-4106.126
2657,-4.735782062,137.380526145,-4106.102
2657,-4.735796875,137.380518076,-4106.077
2657,-4.735809689,137.380510783,-4106.055
2657,-4.735823328,137.380502545,-4106.047
2657,-4.735836556,137.38049469,-4106.027
2657,-4.735850147,137.380486651,-4105.979
2657,-4.735863558,137.380478911,-4105.976
2657,-4.735873657,137.380472844,-4105.934
2657,-4.735886455,137.380464918,-4105.897
2657,-4.735896336,137.380459209,-4105.888
2657,-4.735906664,137.380453858,-4105.869
2657,-4.735918336,137.38044917,-4105.835
2657,-4.735937286,137.380442503,-4105.775
2657,-4.735941028,137.380441161,-4105.756
2657,-4.735952257,137.380436453,-4105.709
2657,-4.735962389,137.380431358,-4105.653
2657,-4.735976704,137.380423708,-4105.583
2657,-4.735990902,137.380416103,-4105.528
2657,-4.736005107,137.380408578,-4105.473
2657,-4.736016559,137.380402922,-4105.413
2657,-4.736031653,137.380395874,-4105.339
2657,-4.736045298,137.380389597,-4105.241
2657,-4.736046604,137.380389018,-4105.228
2657,-4.736060712,137.380382925,-4105.131
2657,-4.736072472,137.380377588,-4105.087
2657,-4.736087272,137.380370352,-4105.052
2657,-4.736101994,137.380362886,-4104.992
2657,-4.73610185,137.38036287,-4104.992
2657,-4.736120723,137.380356346,-4104.85
2657,-4.736122523,137.380355704,-4104.84
2658,-4.736122281,137.380355628,-4104.838
2658,-4.736136156,137.38035552,-4104.711
2658,-4.73614767,137.3803552,-4104.581
2658,-4.736169043,137.380353522,-4104.467
2658,-4.736176427,137.380353032,-4104.436
2658,-4.736176516,137.380353386,-4104.43
2658,-4.736176917,137.380353609,-4104.42
2658,-4.736192653,137.380359189,-4104.296
2658,-4.736207154,137.380364645,-4104.147
2658,-4.736220021,137.380369369,-4103.998
2658,-4.736221389,137.38036985,-4103.982
2658,-4.73622072,137.380369771,-4103.98
2658,-4.736232992,137.380377148,-4103.836
2658,-4.736246064,137.380385544,-4103.692
2658,-4.736259157,137.380393899,-4103.584
2658,-4.736268855,137.380400699,-4103.446
2658,-4.7362819,137.380410447,-4103.3
2658,-4.736292646,137.380418289,-4103.183
2658,-4.73629358,137.380418938,-4103.173
2658,-4.736292809,137.380418502,-4103.207
2658,-4.736301633,137.380431605,-4103.083
2658,-4.736310645,137.38044495,-4102.965
2658,-4.736318899,137.38045706,-4102.836
2658,-4.736326064,137.380468432,-4102.719
2658,-4.73632689,137.380469872,-4102.706
2658,-4.736332512,137.38047907,-4102.597
2658,-4.736338457,137.380488119,-4102.508
2658,-4.736347618,137.38050222,-4102.363
2658,-4.736349139,137.380504681,-4102.336
2658,-4.736348315,137.38050374,-4102.353
2658,-4.736347866,137.380503628,-4102.352
2658,-4.736347874,137.380503544,-4102.35
2658,-4.736361784,137.38050637,-4102.213
2658,-4.736377417,137.380509349,-4102.092
2658,-4.73639644,137.380512971,-4101.889
2658,-4.736402289,137.380514035,-4101.82
2659,-4.736382135,137.380510286,-4102.028
2659,-4.736369287,137.380507921,-4102.171
2659,-4.736368311,137.380507664,-4102.16
2659,-4.736376298,137.380520491,-4102.032
2659,-4.736382713,137.380531045,-4101.929
2659,-4.73638885,137.380540624,-4101.821
2659,-4.736388766,137.380540404,-4101.82
2659,-4.736401083,137.380554348,-4101.615
2659,-4.736404763,137.380558562,-4101.549
2659,-4.736411783,137.380567314,-4101.438
2659,-4.736419965,137.380579888,-4101.297
2659,-4.736425682,137.380588656,-4101.175
2659,-4.736433099,137.380599774,-4101.041
2659,-4.736439156,137.380608266,-4100.923
2659,-4.736438245,137.380608099,-4100.927
2659,-4.736445157,137.380616312,-4100.768
2659,-4.736450262,137.380622061,-4100.653
2659,-4.736458735,137.38063173,-4100.466
2659,-4.736466243,137.380640282,-4100.254
2659,-4.736468748,137.380643147,-4100.194
2659,-4.736467653,137.380642988,-4100.232
2659,-4.736466557,137.380642868,-4100.229
2659,-4.736468054,137.380656518,-4100.117
2659,-4.736467949,137.38066557,-4100.014
2659,-4.736465331,137.380679228,-4099.912
2659,-4.736464498,137.380681244,-4099.894
2659,-4.7364624,137.380678697,-4099.947
2659,-4.736461531,137.380677814,-4099.952
2659,-4.736461356,137.380688444,-4099.873
2659,-4.736460858,137.380692167,-4099.825
2659,-4.73646212,137.38069911,-4099.741
2659,-4.736462935,137.380705353,-4099.644
2659,-4.736463486,137.380709941,-4099.555
2659,-4.736466282,137.380721146,-4099.351
2659,-4.736469273,137.380730023,-4099.191
2659,-4.736472001,137.380739202,-4098.944
2659,-4.736476802,137.380749056,-4098.727
2659,-4.736483263,137.380762182,-4098.411
2659,-4.736488025,137.380771606,-4098.186
2659,-4.736488683,137.380772948,-4098.16
2661,-4.736493107,137.380782818,-4097.967
2661,-4.736498867,137.380796078,-4097.804
2661,-4.736503631,137.380808327,-4097.612
2661,-4.736504297,137.380809984,-4097.593
2661,-4.73650886,137.380822883,-4097.393
2661,-4.736513414,137.380835756,-4097.15
2661,-4.736516303,137.380844315,-4096.965
2661,-4.736519834,137.38085368,-4096.759
2661,-4.73652083,137.380856292,-4096.702
2661,-4.736524375,137.380866103,-4096.494
2661,-4.736525104,137.380868111,-4096.449
2661,-4.736524715,137.380867077,-4096.455
2661,-4.736524064,137.380866405,-4096.471
2661,-4.736523944,137.38086627,-4096.489
2661,-4.736523574,137.380865834,-4096.472
2661,-4.736538253,137.380862616,-4096.361
2661,-4.736553822,137.380861592,-4096.229
2661,-4.736564953,137.380860604,-4096.119
2661,-4.736576296,137.380860261,-4095.996
2661,-4.736575495,137.380860087,-4095.999
2661,-4.736589852,137.380862676,-4095.791
2661,-4.736591372,137.380862929,-4095.77
2661,-4.736598446,137.380864262,-4095.634
2661,-4.736599796,137.380864576,-4095.606
2661,-4.736599044,137.380863832,-4095.642
2661,-4.736598888,137.38086332,-4095.64
2661,-4.736597876,137.38086253,-4095.653
2661,-4.736612874,137.38085459,-4095.48
2661,-4.736615719,137.380853387,-4095.43
2664,-4.736604703,137.380856509,-4095.605
2664,-4.736598429,137.380853364,-4095.747
2664,-4.736597463,137.380871086,-4095.49
2664,-4.736597744,137.380891683,-4095.251
2664,-4.736598626,137.380902436,-4095.172
2664,-4.736598696,137.3809037,-4095.158
2664,-4.736595086,137.38090202,-4095.2
2664,-4.736592374,137.380901228,-4095.25
2664,-4.736586934,137.380899736,-4095.344
2664,-4.736584748,137.380899004,-4095.37
2664,-4.736584744,137.380899005,-4095.37
2664,-4.736584744,137.380899005,-4095.37
2664,-4.736584744,137.380899005,-4095.37
2664,-4.736584744,137.380899005,-4095.37
2664,-4.736584744,137.380899005,-4095.37
2664,-4.736584744,137.380899005,-4095.37
2664,-4.736584744,137.380899005,-4095.37
2664,-4.736584744,137.380899005,-4095.37
